"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",397,-0.347377713415917,-1.50587791774048,8.82261443561615e-05,0.0158039780745401,0.0142680891766598,3324,"tags=29%, list=18%, signal=25%","ENSG00000168291/ENSG00000109390/ENSG00000166575/ENSG00000168275/ENSG00000125611/ENSG00000138400/ENSG00000150768/ENSG00000101365/ENSG00000102445/ENSG00000107798/ENSG00000171612/ENSG00000155463/ENSG00000114480/ENSG00000067177/ENSG00000186010/ENSG00000135537/ENSG00000126602/ENSG00000108479/ENSG00000175567/ENSG00000162688/ENSG00000171174/ENSG00000165629/ENSG00000154079/ENSG00000010256/ENSG00000135469/ENSG00000067560/ENSG00000169021/ENSG00000136521/ENSG00000213465/ENSG00000135324/ENSG00000100968/ENSG00000164258/ENSG00000138413/ENSG00000067225/ENSG00000163541/ENSG00000171604/ENSG00000178127/ENSG00000142208/ENSG00000126368/ENSG00000214756/ENSG00000197444/ENSG00000073578/ENSG00000173660/ENSG00000095002/ENSG00000095637/ENSG00000100504/ENSG00000108515/ENSG00000142082/ENSG00000160326/ENSG00000178567/ENSG00000167863/ENSG00000140374/ENSG00000136003/ENSG00000154803/ENSG00000165678/ENSG00000213639/ENSG00000067829/ENSG00000074800/ENSG00000121691/ENSG00000066855/ENSG00000120675/ENSG00000163754/ENSG00000091483/ENSG00000243646/ENSG00000241837/ENSG00000171314/ENSG00000196182/ENSG00000151729/ENSG00000078237/ENSG00000111640/ENSG00000115944/ENSG00000123836/ENSG00000119689/ENSG00000130313/ENSG00000146151/ENSG00000142166/ENSG00000117305/ENSG00000129993/ENSG00000182199/ENSG00000108262/ENSG00000023228/ENSG00000168286/ENSG00000112992/ENSG00000093010/ENSG00000181192/ENSG00000141568/ENSG00000131143/ENSG00000168209/ENSG00000111674/ENSG00000197713/ENSG00000110958/ENSG00000042286/ENSG00000023697/ENSG00000235194/ENSG00000146729/ENSG00000067057/ENSG00000130414/ENSG00000172340/ENSG00000007171/ENSG00000117054/ENSG00000112425/ENSG00000176171/ENSG00000142156/ENSG00000142192/ENSG00000141959/ENSG00000185950/ENSG00000160194/ENSG00000161513/ENSG00000156515/ENSG00000154723/ENSG00000102893/ENSG00000004864/ENSG00000182054/ENSG00000088682/ENSG00000136143/ENSG00000141510"
"GO:0040017","GO:0040017","positive regulation of locomotion",429,0.355812644120415,1.49473109594498,8.67517282135857e-05,0.0158039780745401,0.0142680891766598,2495,"tags=26%, list=13%, signal=23%","ENSG00000145147/ENSG00000135046/ENSG00000170962/ENSG00000156735/ENSG00000126934/ENSG00000168615/ENSG00000183779/ENSG00000077782/ENSG00000134014/ENSG00000163347/ENSG00000179348/ENSG00000147419/ENSG00000150093/ENSG00000135346/ENSG00000102755/ENSG00000163513/ENSG00000100292/ENSG00000099250/ENSG00000147459/ENSG00000131845/ENSG00000049130/ENSG00000128512/ENSG00000171105/ENSG00000114209/ENSG00000143878/ENSG00000092969/ENSG00000150630/ENSG00000124216/ENSG00000131981/ENSG00000103496/ENSG00000161671/ENSG00000158856/ENSG00000105976/ENSG00000171791/ENSG00000213015/ENSG00000113916/ENSG00000105287/ENSG00000146242/ENSG00000167657/ENSG00000183049/ENSG00000179218/ENSG00000119508/ENSG00000091409/ENSG00000102678/ENSG00000105429/ENSG00000108821/ENSG00000145632/ENSG00000205542/ENSG00000170989/ENSG00000137845/ENSG00000116106/ENSG00000118257/ENSG00000153993/ENSG00000007372/ENSG00000115414/ENSG00000184731/ENSG00000117525/ENSG00000180921/ENSG00000119401/ENSG00000162733/ENSG00000100644/ENSG00000100242/ENSG00000019549/ENSG00000113070/ENSG00000092421/ENSG00000111859/ENSG00000166974/ENSG00000170381/ENSG00000075223/ENSG00000170379/ENSG00000161638/ENSG00000143434/ENSG00000051382/ENSG00000134982/ENSG00000133216/ENSG00000137801/ENSG00000177469/ENSG00000152127/ENSG00000020181/ENSG00000138814/ENSG00000165757/ENSG00000167680/ENSG00000174804/ENSG00000120899/ENSG00000187764/ENSG00000114861/ENSG00000177119/ENSG00000109458/ENSG00000149311/ENSG00000115170/ENSG00000106538/ENSG00000138795/ENSG00000134853/ENSG00000162729/ENSG00000154188/ENSG00000185033/ENSG00000204217/ENSG00000240583/ENSG00000124782/ENSG00000121966/ENSG00000126458/ENSG00000109756/ENSG00000154305/ENSG00000125845/ENSG00000166086/ENSG00000030582/ENSG00000184481/ENSG00000197405/ENSG00000116641/ENSG00000145431/ENSG00000011405/ENSG00000146122"
"GO:0048729","GO:0048729","tissue morphogenesis",495,0.348589479752317,1.48453583850545,9.53104525548696e-05,0.0158039780745401,0.0142680891766598,2778,"tags=28%, list=15%, signal=24%","ENSG00000139292/ENSG00000145147/ENSG00000144339/ENSG00000136574/ENSG00000104290/ENSG00000198626/ENSG00000075711/ENSG00000104332/ENSG00000077782/ENSG00000160007/ENSG00000113580/ENSG00000137693/ENSG00000135333/ENSG00000128918/ENSG00000106031/ENSG00000076826/ENSG00000198836/ENSG00000026508/ENSG00000145423/ENSG00000150093/ENSG00000163513/ENSG00000164741/ENSG00000077463/ENSG00000099250/ENSG00000114209/ENSG00000144824/ENSG00000143878/ENSG00000169855/ENSG00000170365/ENSG00000159167/ENSG00000164379/ENSG00000092969/ENSG00000150630/ENSG00000153976/ENSG00000178568/ENSG00000124216/ENSG00000164161/ENSG00000168542/ENSG00000175707/ENSG00000116729/ENSG00000105976/ENSG00000171791/ENSG00000137273/ENSG00000125430/ENSG00000105287/ENSG00000123154/ENSG00000166292/ENSG00000153936/ENSG00000129437/ENSG00000137203/ENSG00000149418/ENSG00000145536/ENSG00000128713/ENSG00000105429/ENSG00000135111/ENSG00000135766/ENSG00000142867/ENSG00000196588/ENSG00000204610/ENSG00000147257/ENSG00000064300/ENSG00000170989/ENSG00000205213/ENSG00000116106/ENSG00000104313/ENSG00000103197/ENSG00000118257/ENSG00000148204/ENSG00000170577/ENSG00000108773/ENSG00000166145/ENSG00000010361/ENSG00000152661/ENSG00000136826/ENSG00000173706/ENSG00000100644/ENSG00000019549/ENSG00000113070/ENSG00000184937/ENSG00000164930/ENSG00000170381/ENSG00000129514/ENSG00000251493/ENSG00000075223/ENSG00000185630/ENSG00000161638/ENSG00000134982/ENSG00000134250/ENSG00000111424/ENSG00000151617/ENSG00000074219/ENSG00000147655/ENSG00000130635/ENSG00000081189/ENSG00000138759/ENSG00000117139/ENSG00000107984/ENSG00000106571/ENSG00000126778/ENSG00000143632/ENSG00000114861/ENSG00000173402/ENSG00000002745/ENSG00000114315/ENSG00000139174/ENSG00000100625/ENSG00000115170/ENSG00000182197/ENSG00000182742/ENSG00000120149/ENSG00000138795/ENSG00000204217/ENSG00000163093/ENSG00000124782/ENSG00000121966/ENSG00000008710/ENSG00000172201/ENSG00000125845/ENSG00000171862/ENSG00000138639/ENSG00000169946/ENSG00000164442/ENSG00000122641/ENSG00000164532/ENSG00000106397/ENSG00000166225/ENSG00000160469/ENSG00000103126/ENSG00000109321/ENSG00000184557/ENSG00000164171/ENSG00000157240/ENSG00000005073/ENSG00000131759/ENSG00000185008/ENSG00000165322/ENSG00000019991"
"GO:0043153","GO:0043153","entrainment of circadian clock by photoperiod",21,-0.73564494407888,-1.97446194764528,0.000101223680240335,0.0160677098961087,0.0145061905667729,2925,"tags=52%, list=16%, signal=44%","ENSG00000173914/ENSG00000160113/ENSG00000105662/ENSG00000134107/ENSG00000173933/ENSG00000140464/ENSG00000005812/ENSG00000213639/ENSG00000179094/ENSG00000049246/ENSG00000141510"
"GO:0006103","GO:0006103","2-oxoglutarate metabolic process",16,-0.789983467683142,-1.96518785315893,0.000129484726542953,0.0200068782833466,0.0180625360366222,2388,"tags=69%, list=13%, signal=60%","ENSG00000138413/ENSG00000197444/ENSG00000120053/ENSG00000180902/ENSG00000119689/ENSG00000107537/ENSG00000109576/ENSG00000142156/ENSG00000182054/ENSG00000166123/ENSG00000125166"
"GO:0046365","GO:0046365","monosaccharide catabolic process",44,-0.597168115897507,-1.91082682987148,0.000136912474570737,0.0200068782833466,0.0180625360366222,2793,"tags=39%, list=15%, signal=33%","ENSG00000108479/ENSG00000171174/ENSG00000067225/ENSG00000108515/ENSG00000002330/ENSG00000074800/ENSG00000171314/ENSG00000078237/ENSG00000123836/ENSG00000141568/ENSG00000111674/ENSG00000165609/ENSG00000067057/ENSG00000141959/ENSG00000156515/ENSG00000149476/ENSG00000141510"
"GO:0071774","GO:0071774","response to fibroblast growth factor",123,0.475713844820564,1.73671071200912,0.000138900929197829,0.0200068782833466,0.0180625360366222,2220,"tags=29%, list=12%, signal=26%","ENSG00000104332/ENSG00000077782/ENSG00000135333/ENSG00000026508/ENSG00000150093/ENSG00000102755/ENSG00000171105/ENSG00000178568/ENSG00000138675/ENSG00000164161/ENSG00000105976/ENSG00000021826/ENSG00000180730/ENSG00000046651/ENSG00000160867/ENSG00000105287/ENSG00000044524/ENSG00000160888/ENSG00000102678/ENSG00000156642/ENSG00000108821/ENSG00000064300/ENSG00000127418/ENSG00000116106/ENSG00000007372/ENSG00000173376/ENSG00000010361/ENSG00000124813/ENSG00000162733/ENSG00000133216/ENSG00000137801/ENSG00000117139/ENSG00000182197/ENSG00000179388/ENSG00000134853/ENSG00000154928"
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules",151,0.45205913381502,1.70713850366228,0.00013346772958635,0.0200068782833466,0.0180625360366222,2422,"tags=32%, list=13%, signal=29%","ENSG00000165194/ENSG00000105426/ENSG00000158258/ENSG00000170558/ENSG00000169760/ENSG00000196083/ENSG00000163347/ENSG00000169851/ENSG00000150093/ENSG00000163513/ENSG00000171603/ENSG00000169855/ENSG00000092969/ENSG00000184349/ENSG00000253873/ENSG00000150471/ENSG00000135535/ENSG00000017260/ENSG00000105767/ENSG00000076716/ENSG00000198910/ENSG00000156642/ENSG00000127418/ENSG00000148204/ENSG00000218336/ENSG00000276547/ENSG00000262576/ENSG00000182985/ENSG00000136826/ENSG00000240184/ENSG00000149256/ENSG00000250120/ENSG00000161638/ENSG00000146555/ENSG00000051382/ENSG00000128536/ENSG00000112139/ENSG00000189184/ENSG00000081138/ENSG00000115170/ENSG00000253910/ENSG00000184113/ENSG00000253731/ENSG00000008710/ENSG00000134762/ENSG00000125845/ENSG00000198753/ENSG00000139182/ENSG00000165376"
"GO:0060562","GO:0060562","epithelial tube morphogenesis",280,0.386838171193842,1.56489325696189,0.000134700846462424,0.0200068782833466,0.0180625360366222,2282,"tags=26%, list=12%, signal=23%","ENSG00000139292/ENSG00000145147/ENSG00000136574/ENSG00000104290/ENSG00000198626/ENSG00000075711/ENSG00000104332/ENSG00000160007/ENSG00000113580/ENSG00000137693/ENSG00000135333/ENSG00000198836/ENSG00000145423/ENSG00000163513/ENSG00000164741/ENSG00000077463/ENSG00000099250/ENSG00000143878/ENSG00000092969/ENSG00000153976/ENSG00000164161/ENSG00000105976/ENSG00000171791/ENSG00000125430/ENSG00000105287/ENSG00000123154/ENSG00000153936/ENSG00000149418/ENSG00000145536/ENSG00000128713/ENSG00000105429/ENSG00000135111/ENSG00000142867/ENSG00000147257/ENSG00000205213/ENSG00000116106/ENSG00000104313/ENSG00000103197/ENSG00000170577/ENSG00000108773/ENSG00000166145/ENSG00000010361/ENSG00000152661/ENSG00000100644/ENSG00000184937/ENSG00000164930/ENSG00000170381/ENSG00000129514/ENSG00000251493/ENSG00000185630/ENSG00000134250/ENSG00000111424/ENSG00000151617/ENSG00000074219/ENSG00000147655/ENSG00000081189/ENSG00000117139/ENSG00000106571/ENSG00000126778/ENSG00000114861/ENSG00000173402/ENSG00000114315/ENSG00000139174/ENSG00000100625/ENSG00000115170/ENSG00000182197/ENSG00000120149/ENSG00000138795/ENSG00000163093/ENSG00000121966/ENSG00000008710/ENSG00000125845"
"GO:0061621","GO:0061621","canonical glycolysis",15,-0.799588525597357,-1.94798642874266,0.000154509261196793,0.0214602327426546,0.01937464814744,2376,"tags=60%, list=13%, signal=52%","ENSG00000067225/ENSG00000108515/ENSG00000074800/ENSG00000171314/ENSG00000141568/ENSG00000111674/ENSG00000067057/ENSG00000141959/ENSG00000156515"
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate",15,-0.799588525597357,-1.94798642874266,0.000154509261196793,0.0214602327426546,0.01937464814744,2376,"tags=60%, list=13%, signal=52%","ENSG00000067225/ENSG00000108515/ENSG00000074800/ENSG00000171314/ENSG00000141568/ENSG00000111674/ENSG00000067057/ENSG00000141959/ENSG00000156515"
"GO:0002040","GO:0002040","sprouting angiogenesis",104,0.488042259108647,1.75376529792491,0.000159772818917866,0.0218019822025117,0.0196831851339074,2984,"tags=39%, list=16%, signal=33%","ENSG00000145147/ENSG00000135046/ENSG00000063245/ENSG00000179348/ENSG00000150093/ENSG00000102755/ENSG00000162434/ENSG00000100292/ENSG00000099250/ENSG00000114209/ENSG00000169855/ENSG00000170365/ENSG00000150630/ENSG00000135048/ENSG00000161999/ENSG00000007968/ENSG00000145632/ENSG00000064300/ENSG00000163382/ENSG00000136826/ENSG00000070495/ENSG00000092421/ENSG00000170381/ENSG00000161638/ENSG00000134013/ENSG00000051382/ENSG00000137801/ENSG00000020181/ENSG00000164619/ENSG00000165757/ENSG00000120899/ENSG00000179388/ENSG00000138795/ENSG00000154188/ENSG00000154305/ENSG00000011405/ENSG00000196411/ENSG00000115310/ENSG00000117461/ENSG00000154124/ENSG00000097007"
"GO:0009611","GO:0009611","response to wounding",416,0.357606356493965,1.50114996380562,0.000164364131720635,0.0220417968366051,0.0198996936970663,2686,"tags=26%, list=14%, signal=23%","ENSG00000159176/ENSG00000012232/ENSG00000144339/ENSG00000135046/ENSG00000136574/ENSG00000141968/ENSG00000105426/ENSG00000167815/ENSG00000147457/ENSG00000126934/ENSG00000130962/ENSG00000100300/ENSG00000160007/ENSG00000137693/ENSG00000163347/ENSG00000179348/ENSG00000079215/ENSG00000026508/ENSG00000150093/ENSG00000138834/ENSG00000076984/ENSG00000100292/ENSG00000147853/ENSG00000099250/ENSG00000114209/ENSG00000144824/ENSG00000092969/ENSG00000162599/ENSG00000057019/ENSG00000168542/ENSG00000158856/ENSG00000104368/ENSG00000172728/ENSG00000171791/ENSG00000165124/ENSG00000123154/ENSG00000182718/ENSG00000105767/ENSG00000044115/ENSG00000277586/ENSG00000147862/ENSG00000196588/ENSG00000171155/ENSG00000137261/ENSG00000116106/ENSG00000067141/ENSG00000007372/ENSG00000115414/ENSG00000173376/ENSG00000132170/ENSG00000132842/ENSG00000173083/ENSG00000151914/ENSG00000144802/ENSG00000117525/ENSG00000198682/ENSG00000127324/ENSG00000136826/ENSG00000143418/ENSG00000162733/ENSG00000181449/ENSG00000100644/ENSG00000113070/ENSG00000164930/ENSG00000135378/ENSG00000161638/ENSG00000115486/ENSG00000116266/ENSG00000051382/ENSG00000133216/ENSG00000137801/ENSG00000134250/ENSG00000085063/ENSG00000151617/ENSG00000006327/ENSG00000138814/ENSG00000130635/ENSG00000134352/ENSG00000147044/ENSG00000107104/ENSG00000173402/ENSG00000177119/ENSG00000135605/ENSG00000182197/ENSG00000120149/ENSG00000134853/ENSG00000154188/ENSG00000240583/ENSG00000124782/ENSG00000106688/ENSG00000121966/ENSG00000154305/ENSG00000184500/ENSG00000198663/ENSG00000030582/ENSG00000171862/ENSG00000185532/ENSG00000138639/ENSG00000219438/ENSG00000146535/ENSG00000136859/ENSG00000076706/ENSG00000254087/ENSG00000164171/ENSG00000105825/ENSG00000110436/ENSG00000158773"
"GO:0019674","GO:0019674","NAD metabolic process",37,-0.664684705764262,-2.0652716299563,0.000172685900779377,0.022647286793616,0.0204463399061066,2073,"tags=41%, list=11%, signal=36%","ENSG00000147813/ENSG00000115159/ENSG00000120053/ENSG00000106733/ENSG00000138496/ENSG00000112874/ENSG00000162882/ENSG00000173614/ENSG00000177542/ENSG00000213995/ENSG00000103485/ENSG00000100889/ENSG00000004864/ENSG00000181019/ENSG00000125166"
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus",118,0.477165281495318,1.73942845161381,0.000177614360299637,0.022647286793616,0.0204463399061066,2220,"tags=30%, list=12%, signal=26%","ENSG00000104332/ENSG00000077782/ENSG00000135333/ENSG00000026508/ENSG00000150093/ENSG00000102755/ENSG00000171105/ENSG00000178568/ENSG00000138675/ENSG00000164161/ENSG00000105976/ENSG00000021826/ENSG00000180730/ENSG00000046651/ENSG00000160867/ENSG00000105287/ENSG00000044524/ENSG00000102678/ENSG00000156642/ENSG00000108821/ENSG00000064300/ENSG00000127418/ENSG00000116106/ENSG00000007372/ENSG00000173376/ENSG00000010361/ENSG00000124813/ENSG00000162733/ENSG00000133216/ENSG00000137801/ENSG00000117139/ENSG00000182197/ENSG00000179388/ENSG00000134853/ENSG00000154928"
"GO:0007423","GO:0007423","sensory organ development",457,0.351076950647728,1.48272579164214,0.000176493694220373,0.022647286793616,0.0204463399061066,2491,"tags=27%, list=13%, signal=24%","ENSG00000139292/ENSG00000127616/ENSG00000178573/ENSG00000104290/ENSG00000105325/ENSG00000075711/ENSG00000077782/ENSG00000058668/ENSG00000163558/ENSG00000160007/ENSG00000179348/ENSG00000128918/ENSG00000106031/ENSG00000102755/ENSG00000163513/ENSG00000179981/ENSG00000112319/ENSG00000099250/ENSG00000105991/ENSG00000124766/ENSG00000182372/ENSG00000105419/ENSG00000092969/ENSG00000144821/ENSG00000080200/ENSG00000162599/ENSG00000150625/ENSG00000167081/ENSG00000137474/ENSG00000112320/ENSG00000171791/ENSG00000137273/ENSG00000138829/ENSG00000160439/ENSG00000187676/ENSG00000137203/ENSG00000112893/ENSG00000106025/ENSG00000135049/ENSG00000117298/ENSG00000147862/ENSG00000102678/ENSG00000135111/ENSG00000134138/ENSG00000188158/ENSG00000120756/ENSG00000137845/ENSG00000116106/ENSG00000136842/ENSG00000104313/ENSG00000151090/ENSG00000132932/ENSG00000007372/ENSG00000148204/ENSG00000170577/ENSG00000100987/ENSG00000218336/ENSG00000187098/ENSG00000221869/ENSG00000152661/ENSG00000186765/ENSG00000136826/ENSG00000181027/ENSG00000144749/ENSG00000179431/ENSG00000181449/ENSG00000100644/ENSG00000070495/ENSG00000184937/ENSG00000164930/ENSG00000077092/ENSG00000033867/ENSG00000185630/ENSG00000146555/ENSG00000003137/ENSG00000133216/ENSG00000134250/ENSG00000151617/ENSG00000117122/ENSG00000118217/ENSG00000130635/ENSG00000064309/ENSG00000164619/ENSG00000139263/ENSG00000117139/ENSG00000157796/ENSG00000174804/ENSG00000106571/ENSG00000198369/ENSG00000183638/ENSG00000126778/ENSG00000198732/ENSG00000002745/ENSG00000114315/ENSG00000139174/ENSG00000168234/ENSG00000100625/ENSG00000123552/ENSG00000136603/ENSG00000125875/ENSG00000138795/ENSG00000134853/ENSG00000178764/ENSG00000204217/ENSG00000240583/ENSG00000154928/ENSG00000185483/ENSG00000106688/ENSG00000104888/ENSG00000242866/ENSG00000125845/ENSG00000127252/ENSG00000188766/ENSG00000164442/ENSG00000122641/ENSG00000116990/ENSG00000091536/ENSG00000186716/ENSG00000143032/ENSG00000173068/ENSG00000116478/ENSG00000165474"
"GO:0098773","GO:0098773","skin epidermis development",105,0.480341465809755,1.72117169953983,0.000186206857104639,0.0233599505574174,0.021089744375977,3239,"tags=40%, list=17%, signal=33%","ENSG00000139292/ENSG00000104290/ENSG00000105229/ENSG00000143631/ENSG00000163347/ENSG00000158813/ENSG00000164379/ENSG00000092969/ENSG00000124216/ENSG00000175707/ENSG00000105976/ENSG00000171791/ENSG00000151748/ENSG00000127863/ENSG00000064300/ENSG00000205213/ENSG00000132842/ENSG00000173083/ENSG00000010361/ENSG00000144802/ENSG00000136826/ENSG00000197915/ENSG00000164930/ENSG00000003137/ENSG00000112473/ENSG00000107984/ENSG00000066322/ENSG00000182197/ENSG00000120149/ENSG00000171720/ENSG00000214336/ENSG00000122641/ENSG00000116478/ENSG00000148154/ENSG00000123364/ENSG00000162601/ENSG00000134317/ENSG00000135503/ENSG00000165240/ENSG00000154856/ENSG00000141448/ENSG00000156535"
"GO:0071801","GO:0071801","regulation of podosome assembly",9,-0.874915907476722,-1.88634256489851,0.000202761408861303,0.0250329879067176,0.02260018978302,234,"tags=56%, list=1%, signal=55%","ENSG00000067560/ENSG00000050748/ENSG00000147065/ENSG00000075618/ENSG00000136167"
"GO:0045859","GO:0045859","regulation of protein kinase activity",295,0.378402999938971,1.54244463781837,0.000209290486174264,0.025435334397866,0.0229634347577058,3740,"tags=33%, list=20%, signal=27%","ENSG00000108861/ENSG00000084207/ENSG00000126934/ENSG00000168615/ENSG00000114346/ENSG00000077782/ENSG00000180370/ENSG00000009694/ENSG00000102755/ENSG00000076984/ENSG00000127564/ENSG00000147883/ENSG00000171105/ENSG00000114209/ENSG00000169855/ENSG00000092969/ENSG00000104872/ENSG00000123080/ENSG00000204673/ENSG00000118046/ENSG00000169895/ENSG00000160014/ENSG00000132376/ENSG00000118971/ENSG00000013588/ENSG00000143507/ENSG00000018408/ENSG00000120129/ENSG00000197442/ENSG00000121653/ENSG00000158828/ENSG00000116106/ENSG00000103197/ENSG00000084764/ENSG00000173531/ENSG00000173706/ENSG00000115355/ENSG00000162733/ENSG00000141655/ENSG00000111859/ENSG00000139687/ENSG00000116741/ENSG00000027075/ENSG00000071575/ENSG00000116285/ENSG00000134982/ENSG00000133216/ENSG00000137801/ENSG00000013364/ENSG00000169252/ENSG00000120899/ENSG00000171033/ENSG00000181744/ENSG00000090447/ENSG00000155792/ENSG00000154188/ENSG00000150457/ENSG00000185359/ENSG00000149930/ENSG00000092853/ENSG00000109756/ENSG00000163491/ENSG00000171862/ENSG00000010610/ENSG00000142513/ENSG00000133895/ENSG00000103126/ENSG00000073803/ENSG00000003393/ENSG00000254087/ENSG00000178607/ENSG00000161010/ENSG00000215301/ENSG00000046889/ENSG00000118193/ENSG00000086061/ENSG00000097007/ENSG00000152804/ENSG00000113575/ENSG00000111961/ENSG00000163291/ENSG00000197299/ENSG00000185652/ENSG00000149948/ENSG00000171150/ENSG00000169032/ENSG00000134072/ENSG00000116473/ENSG00000106617/ENSG00000142871/ENSG00000109103/ENSG00000147889/ENSG00000172403/ENSG00000196396/ENSG00000149177/ENSG00000154277/ENSG00000127191/ENSG00000173334"
"GO:0009116","GO:0009116","nucleoside metabolic process",46,-0.614957704852085,-1.98366732752954,0.000213803853964368,0.0255840980943824,0.0230977410493328,3025,"tags=41%, list=16%, signal=35%","ENSG00000025708/ENSG00000138617/ENSG00000156110/ENSG00000168393/ENSG00000133315/ENSG00000196839/ENSG00000112667/ENSG00000099810/ENSG00000138496/ENSG00000112874/ENSG00000102543/ENSG00000166548/ENSG00000023697/ENSG00000198931/ENSG00000213995/ENSG00000103202/ENSG00000129187/ENSG00000099256/ENSG00000244509"
"GO:1904018","GO:1904018","positive regulation of vasculature development",121,0.469698346405937,1.70994697416889,0.000229391162205659,0.02703340090357,0.0244061952643374,2352,"tags=31%, list=12%, signal=27%","ENSG00000148848/ENSG00000136574/ENSG00000165168/ENSG00000179348/ENSG00000074842/ENSG00000145423/ENSG00000150093/ENSG00000102755/ENSG00000163513/ENSG00000162434/ENSG00000077463/ENSG00000100292/ENSG00000099250/ENSG00000131845/ENSG00000143878/ENSG00000170365/ENSG00000150630/ENSG00000161671/ENSG00000105855/ENSG00000105287/ENSG00000161999/ENSG00000159216/ENSG00000117525/ENSG00000136826/ENSG00000100644/ENSG00000161638/ENSG00000137801/ENSG00000164619/ENSG00000165757/ENSG00000213853/ENSG00000120899/ENSG00000109458/ENSG00000240583/ENSG00000121966/ENSG00000126458/ENSG00000030582/ENSG00000197405"
"GO:0006739","GO:0006739","NADP metabolic process",42,-0.61139767951106,-1.95299205145522,0.000237658056832376,0.0275896174036152,0.0249083565927538,1122,"tags=31%, list=6%, signal=29%","ENSG00000078237/ENSG00000112874/ENSG00000115129/ENSG00000130313/ENSG00000112992/ENSG00000197713/ENSG00000023697/ENSG00000082212/ENSG00000169738/ENSG00000161513/ENSG00000182054/ENSG00000181019/ENSG00000141510"
"GO:0035265","GO:0035265","organ growth",131,0.459297344964878,1.69771129534349,0.000244142220797774,0.0279255616671336,0.0252116525532809,2517,"tags=33%, list=13%, signal=29%","ENSG00000136574/ENSG00000187955/ENSG00000077782/ENSG00000137693/ENSG00000135346/ENSG00000163513/ENSG00000075426/ENSG00000170365/ENSG00000159167/ENSG00000092969/ENSG00000178568/ENSG00000188729/ENSG00000171791/ENSG00000151748/ENSG00000007402/ENSG00000095209/ENSG00000102678/ENSG00000170989/ENSG00000159216/ENSG00000173706/ENSG00000162733/ENSG00000149256/ENSG00000117152/ENSG00000184937/ENSG00000077092/ENSG00000116741/ENSG00000147655/ENSG00000081189/ENSG00000181744/ENSG00000114861/ENSG00000182197/ENSG00000120149/ENSG00000150457/ENSG00000008083/ENSG00000197746/ENSG00000171862/ENSG00000185532/ENSG00000169946/ENSG00000164442/ENSG00000173068/ENSG00000139318/ENSG00000176788/ENSG00000164532"
"GO:0006116","GO:0006116","NADH oxidation",14,-0.792819471189673,-1.90086608215399,0.000264704163177962,0.0285954025166415,0.0258163957976635,1779,"tags=50%, list=9%, signal=45%","ENSG00000115159/ENSG00000120053/ENSG00000177542/ENSG00000100889/ENSG00000004864/ENSG00000181019/ENSG00000125166"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",87,0.512964506845264,1.79570751677068,0.000264510901467501,0.0285954025166415,0.0258163957976635,2220,"tags=34%, list=12%, signal=31%","ENSG00000135046/ENSG00000077782/ENSG00000058668/ENSG00000135333/ENSG00000150093/ENSG00000102755/ENSG00000099250/ENSG00000168477/ENSG00000171105/ENSG00000169855/ENSG00000150630/ENSG00000178568/ENSG00000180447/ENSG00000105976/ENSG00000160867/ENSG00000105287/ENSG00000044524/ENSG00000105767/ENSG00000116106/ENSG00000118257/ENSG00000162733/ENSG00000092421/ENSG00000051382/ENSG00000133216/ENSG00000020181/ENSG00000165757/ENSG00000109458/ENSG00000179388/ENSG00000134853/ENSG00000154928"
"GO:0030216","GO:0030216","keratinocyte differentiation",83,0.511023124719493,1.77226267394744,0.000260009994899156,0.0285954025166415,0.0258163957976635,4769,"tags=59%, list=25%, signal=44%","ENSG00000012232/ENSG00000135046/ENSG00000168615/ENSG00000104763/ENSG00000143631/ENSG00000137693/ENSG00000075426/ENSG00000175707/ENSG00000151748/ENSG00000149418/ENSG00000007372/ENSG00000110723/ENSG00000144802/ENSG00000197915/ENSG00000117595/ENSG00000003137/ENSG00000027075/ENSG00000116285/ENSG00000111424/ENSG00000138814/ENSG00000265972/ENSG00000002745/ENSG00000120149/ENSG00000150457/ENSG00000186716/ENSG00000175832/ENSG00000148154/ENSG00000067900/ENSG00000134317/ENSG00000126821/ENSG00000204103/ENSG00000156535/ENSG00000169032/ENSG00000105427/ENSG00000136068/ENSG00000124151/ENSG00000167968/ENSG00000169504/ENSG00000159450/ENSG00000178209/ENSG00000137497/ENSG00000134318/ENSG00000054598/ENSG00000096696/ENSG00000101384/ENSG00000122592/ENSG00000114251/ENSG00000221926/ENSG00000101109"
