"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043534","GO:0043534","blood vessel endothelial cell migration",99,0.441470138297529,1.6550259884458,0.00198394102107297,0.0435311962374386,0.0368911438252075,2554,"tags=30%, list=14%, signal=26%","ENSG00000145147/ENSG00000114209/ENSG00000135046/ENSG00000179348/ENSG00000150630/ENSG00000145632/ENSG00000099250/ENSG00000136826/ENSG00000205542/ENSG00000150093/ENSG00000138061/ENSG00000100644/ENSG00000117461/ENSG00000109670/ENSG00000116717/ENSG00000097007/ENSG00000081189/ENSG00000154188/ENSG00000142627/ENSG00000137801/ENSG00000165757/ENSG00000073756/ENSG00000196411/ENSG00000116044/ENSG00000189403/ENSG00000132170/ENSG00000154305/ENSG00000034152/ENSG00000125968/ENSG00000100292"
"GO:0002573","GO:0002573","myeloid leukocyte differentiation",172,0.378951189633109,1.53329720630523,0.00198191395661769,0.0435311962374386,0.0368911438252075,2143,"tags=28%, list=11%, signal=25%","ENSG00000125845/ENSG00000147257/ENSG00000179348/ENSG00000100867/ENSG00000137265/ENSG00000177628/ENSG00000075426/ENSG00000071553/ENSG00000104332/ENSG00000105855/ENSG00000145022/ENSG00000072274/ENSG00000077585/ENSG00000081087/ENSG00000182718/ENSG00000163513/ENSG00000064012/ENSG00000131507/ENSG00000180694/ENSG00000111859/ENSG00000167106/ENSG00000109670/ENSG00000112531/ENSG00000122641/ENSG00000168918/ENSG00000083454/ENSG00000245848/ENSG00000123360/ENSG00000131788/ENSG00000049130/ENSG00000113580/ENSG00000100883/ENSG00000131759/ENSG00000164251/ENSG00000142627/ENSG00000155090/ENSG00000170345/ENSG00000080815/ENSG00000185338/ENSG00000171159/ENSG00000204103/ENSG00000134250/ENSG00000138814/ENSG00000183864/ENSG00000010610/ENSG00000092067/ENSG00000197969/ENSG00000164889/ENSG00000132170"
"GO:0009895","GO:0009895","negative regulation of catabolic process",310,-0.366978947631402,-1.45095647037297,0.00199242811269326,0.0435311962374386,0.0368911438252075,2167,"tags=17%, list=11%, signal=15%","ENSG00000108262/ENSG00000136231/ENSG00000128268/ENSG00000145414/ENSG00000120992/ENSG00000087053/ENSG00000092199/ENSG00000007171/ENSG00000138668/ENSG00000135439/ENSG00000105373/ENSG00000172239/ENSG00000107929/ENSG00000198168/ENSG00000163694/ENSG00000058668/ENSG00000153187/ENSG00000079482/ENSG00000141646/ENSG00000099622/ENSG00000125691/ENSG00000130208/ENSG00000180336/ENSG00000176046/ENSG00000101557/ENSG00000112293/ENSG00000263528/ENSG00000159217/ENSG00000104852/ENSG00000005810/ENSG00000162191/ENSG00000129993/ENSG00000068903/ENSG00000181019/ENSG00000116750/ENSG00000100300/ENSG00000168209/ENSG00000270647/ENSG00000169062/ENSG00000141510/ENSG00000153786/ENSG00000121274/ENSG00000172936/ENSG00000102921/ENSG00000181790/ENSG00000034713/ENSG00000070770/ENSG00000103257/ENSG00000172775/ENSG00000069329/ENSG00000155313/ENSG00000189091"
"GO:0007507","GO:0007507","heart development",489,0.299333778564619,1.34335153789708,0.0019893008491369,0.0435311962374386,0.0368911438252075,2960,"tags=27%, list=16%, signal=23%","ENSG00000145147/ENSG00000176788/ENSG00000125845/ENSG00000197702/ENSG00000019549/ENSG00000147257/ENSG00000092969/ENSG00000184347/ENSG00000099250/ENSG00000129991/ENSG00000124216/ENSG00000184937/ENSG00000145423/ENSG00000102678/ENSG00000099139/ENSG00000101346/ENSG00000137693/ENSG00000150093/ENSG00000170365/ENSG00000114279/ENSG00000117298/ENSG00000156925/ENSG00000107984/ENSG00000125848/ENSG00000127418/ENSG00000118257/ENSG00000187955/ENSG00000016082/ENSG00000100644/ENSG00000163513/ENSG00000145808/ENSG00000064012/ENSG00000124766/ENSG00000075223/ENSG00000114315/ENSG00000173706/ENSG00000157240/ENSG00000116741/ENSG00000151748/ENSG00000173402/ENSG00000143028/ENSG00000130635/ENSG00000124762/ENSG00000137834/ENSG00000120149/ENSG00000114251/ENSG00000122691/ENSG00000115234/ENSG00000160789/ENSG00000101384/ENSG00000182197/ENSG00000108773/ENSG00000164532/ENSG00000183091/ENSG00000122641/ENSG00000204217/ENSG00000184113/ENSG00000135111/ENSG00000097007/ENSG00000178209/ENSG00000122870/ENSG00000160691/ENSG00000116604/ENSG00000159307/ENSG00000178568/ENSG00000081189/ENSG00000117152/ENSG00000160211/ENSG00000152661/ENSG00000136280/ENSG00000135766/ENSG00000131759/ENSG00000142871/ENSG00000170989/ENSG00000006283/ENSG00000148677/ENSG00000002745/ENSG00000129484/ENSG00000164056/ENSG00000113083/ENSG00000080815/ENSG00000132510/ENSG00000105877/ENSG00000151617/ENSG00000103197/ENSG00000155760/ENSG00000196411/ENSG00000166847/ENSG00000140443/ENSG00000164093/ENSG00000134250/ENSG00000048342/ENSG00000136574/ENSG00000085741/ENSG00000169032/ENSG00000117318/ENSG00000115170/ENSG00000100324/ENSG00000204531/ENSG00000076555/ENSG00000169946/ENSG00000100030/ENSG00000034152/ENSG00000163093/ENSG00000171862/ENSG00000121361/ENSG00000101665/ENSG00000112033/ENSG00000104313/ENSG00000163110/ENSG00000077092/ENSG00000114166/ENSG00000166225/ENSG00000163069/ENSG00000164458/ENSG00000175206/ENSG00000114861/ENSG00000070614/ENSG00000084093/ENSG00000106571/ENSG00000166068/ENSG00000082014/ENSG00000139318/ENSG00000149256/ENSG00000128918/ENSG00000110693/ENSG00000102858/ENSG00000107758/ENSG00000112183/ENSG00000090020"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",201,0.360986981105093,1.4928447678276,0.00201149476194035,0.0438246673903978,0.0371398502116186,2933,"tags=32%, list=16%, signal=28%","ENSG00000145147/ENSG00000129682/ENSG00000184347/ENSG00000099250/ENSG00000198689/ENSG00000145423/ENSG00000176697/ENSG00000137693/ENSG00000150093/ENSG00000188729/ENSG00000104332/ENSG00000125848/ENSG00000079841/ENSG00000100503/ENSG00000118257/ENSG00000162849/ENSG00000198910/ENSG00000163513/ENSG00000144868/ENSG00000185345/ENSG00000121966/ENSG00000138623/ENSG00000114251/ENSG00000164885/ENSG00000182197/ENSG00000132872/ENSG00000204217/ENSG00000176101/ENSG00000143434/ENSG00000097007/ENSG00000128714/ENSG00000119866/ENSG00000139182/ENSG00000135333/ENSG00000083290/ENSG00000127870/ENSG00000137872/ENSG00000170989/ENSG00000130827/ENSG00000137261/ENSG00000164056/ENSG00000151617/ENSG00000114999/ENSG00000078018/ENSG00000169375/ENSG00000109321/ENSG00000170017/ENSG00000162490/ENSG00000085741/ENSG00000073803/ENSG00000177169/ENSG00000080371/ENSG00000106683/ENSG00000203879/ENSG00000143032/ENSG00000105426/ENSG00000140557/ENSG00000135622/ENSG00000204580/ENSG00000101126/ENSG00000124486/ENSG00000196338/ENSG00000187764/ENSG00000187688/ENSG00000107758"
"GO:0045598","GO:0045598","regulation of fat cell differentiation",111,0.421960906500776,1.59434499066353,0.00202160181867305,0.0439218406302765,0.0372222010835949,1956,"tags=27%, list=10%, signal=24%","ENSG00000125845/ENSG00000019549/ENSG00000179348/ENSG00000156076/ENSG00000145423/ENSG00000137693/ENSG00000197594/ENSG00000104332/ENSG00000175445/ENSG00000143507/ENSG00000111269/ENSG00000114315/ENSG00000151748/ENSG00000018408/ENSG00000069667/ENSG00000180694/ENSG00000120149/ENSG00000114251/ENSG00000162998/ENSG00000149926/ENSG00000101384/ENSG00000128016/ENSG00000175197/ENSG00000245848/ENSG00000134243/ENSG00000101412/ENSG00000073756/ENSG00000106538/ENSG00000163624/ENSG00000071575"
"GO:0031400","GO:0031400","negative regulation of protein modification process",278,0.335594423143856,1.4391332829879,0.00202945807223668,0.043969707202944,0.0372627663050758,3148,"tags=27%, list=17%, signal=23%","ENSG00000145147/ENSG00000180370/ENSG00000145423/ENSG00000013588/ENSG00000197594/ENSG00000108861/ENSG00000150457/ENSG00000104332/ENSG00000107984/ENSG00000135842/ENSG00000121653/ENSG00000146674/ENSG00000143507/ENSG00000145335/ENSG00000105767/ENSG00000027075/ENSG00000124766/ENSG00000132376/ENSG00000173706/ENSG00000116741/ENSG00000153721/ENSG00000120129/ENSG00000118503/ENSG00000077232/ENSG00000084207/ENSG00000018408/ENSG00000068001/ENSG00000185345/ENSG00000124762/ENSG00000132846/ENSG00000171867/ENSG00000013364/ENSG00000164885/ENSG00000161011/ENSG00000198947/ENSG00000188215/ENSG00000086061/ENSG00000116717/ENSG00000097007/ENSG00000131788/ENSG00000160211/ENSG00000132109/ENSG00000155792/ENSG00000167693/ENSG00000117385/ENSG00000133216/ENSG00000133895/ENSG00000185338/ENSG00000166681/ENSG00000196591/ENSG00000103197/ENSG00000154277/ENSG00000010810/ENSG00000198369/ENSG00000071575/ENSG00000129515/ENSG00000196388/ENSG00000126775/ENSG00000116285/ENSG00000112079/ENSG00000106683/ENSG00000171862/ENSG00000171368/ENSG00000185652/ENSG00000107140/ENSG00000175206/ENSG00000173334/ENSG00000100678/ENSG00000166068/ENSG00000152804/ENSG00000187446/ENSG00000129757/ENSG00000185043/ENSG00000162065/ENSG00000132356/ENSG00000110422"
"GO:0046653","GO:0046653","tetrahydrofolate metabolic process",17,-0.737830452952007,-1.78199466100811,0.00203805238054434,0.044033253932983,0.0373166199034171,3647,"tags=71%, list=19%, signal=57%","ENSG00000116984/ENSG00000163738/ENSG00000228716/ENSG00000065911/ENSG00000100714/ENSG00000138363/ENSG00000176974/ENSG00000149313/ENSG00000120254/ENSG00000182199/ENSG00000136010/ENSG00000176890"
"GO:0017145","GO:0017145","stem cell division",29,0.612152194747619,1.79062690316403,0.00205963286958836,0.0440900767002904,0.0373647751819868,2883,"tags=38%, list=15%, signal=32%","ENSG00000092969/ENSG00000145423/ENSG00000186462/ENSG00000018408/ENSG00000182197/ENSG00000171843/ENSG00000182742/ENSG00000155760/ENSG00000152518/ENSG00000213626/ENSG00000124151"
"GO:0002371","GO:0002371","dendritic cell cytokine production",9,-0.842277461878495,-1.77446781148619,0.00206902519871509,0.0440900767002904,0.0373647751819868,596,"tags=33%, list=3%, signal=32%","ENSG00000130303/ENSG00000157404/ENSG00000197943"
"GO:0002730","GO:0002730","regulation of dendritic cell cytokine production",9,-0.842277461878495,-1.77446781148619,0.00206902519871509,0.0440900767002904,0.0373647751819868,596,"tags=33%, list=3%, signal=32%","ENSG00000130303/ENSG00000157404/ENSG00000197943"
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",309,-0.371617814644323,-1.46955205041196,0.00206665992314884,0.0440900767002904,0.0373647751819868,2156,"tags=17%, list=11%, signal=16%","ENSG00000165730/ENSG00000015475/ENSG00000154473/ENSG00000112739/ENSG00000108819/ENSG00000089685/ENSG00000197299/ENSG00000215021/ENSG00000040275/ENSG00000097046/ENSG00000176390/ENSG00000105373/ENSG00000136044/ENSG00000106462/ENSG00000122952/ENSG00000105173/ENSG00000152253/ENSG00000053900/ENSG00000080986/ENSG00000143971/ENSG00000101773/ENSG00000158019/ENSG00000104320/ENSG00000103769/ENSG00000179051/ENSG00000104884/ENSG00000162733/ENSG00000073584/ENSG00000020426/ENSG00000130024/ENSG00000185324/ENSG00000108604/ENSG00000068903/ENSG00000182621/ENSG00000087206/ENSG00000103264/ENSG00000139687/ENSG00000105329/ENSG00000141510/ENSG00000103479/ENSG00000160310/ENSG00000113328/ENSG00000159147/ENSG00000198176/ENSG00000136104/ENSG00000140943/ENSG00000126226/ENSG00000139842/ENSG00000159593/ENSG00000130177/ENSG00000132612/ENSG00000142192/ENSG00000168411/ENSG00000166164"
"GO:0003013","GO:0003013","circulatory system process",413,0.308142453246067,1.35837208950562,0.00206116556410136,0.0440900767002904,0.0373647751819868,2162,"tags=24%, list=11%, signal=22%","ENSG00000145147/ENSG00000075711/ENSG00000129682/ENSG00000159167/ENSG00000150630/ENSG00000092969/ENSG00000079215/ENSG00000148680/ENSG00000129991/ENSG00000099139/ENSG00000092068/ENSG00000137693/ENSG00000118515/ENSG00000151490/ENSG00000150093/ENSG00000114279/ENSG00000117298/ENSG00000165124/ENSG00000145536/ENSG00000085563/ENSG00000137331/ENSG00000129244/ENSG00000113070/ENSG00000006128/ENSG00000169252/ENSG00000072274/ENSG00000116016/ENSG00000151090/ENSG00000118432/ENSG00000016082/ENSG00000151348/ENSG00000162572/ENSG00000106397/ENSG00000173706/ENSG00000116741/ENSG00000118777/ENSG00000146535/ENSG00000067842/ENSG00000184719/ENSG00000182220/ENSG00000134716/ENSG00000018408/ENSG00000121966/ENSG00000174669/ENSG00000123384/ENSG00000121064/ENSG00000183044/ENSG00000198947/ENSG00000166148/ENSG00000136717/ENSG00000103222/ENSG00000070214/ENSG00000005187/ENSG00000182197/ENSG00000164532/ENSG00000070961/ENSG00000138119/ENSG00000196639/ENSG00000123700/ENSG00000133636/ENSG00000204217/ENSG00000184113/ENSG00000043591/ENSG00000097007/ENSG00000213366/ENSG00000178209/ENSG00000143153/ENSG00000117152/ENSG00000145244/ENSG00000152661/ENSG00000115415/ENSG00000164638/ENSG00000154188/ENSG00000010379/ENSG00000184588/ENSG00000164251/ENSG00000006283/ENSG00000116678/ENSG00000197496/ENSG00000151617/ENSG00000170214/ENSG00000163794/ENSG00000073756/ENSG00000197106/ENSG00000153956/ENSG00000186716/ENSG00000128512/ENSG00000118596/ENSG00000048740/ENSG00000010810/ENSG00000169554/ENSG00000136574/ENSG00000188338/ENSG00000148180/ENSG00000167114/ENSG00000134755/ENSG00000102032/ENSG00000132170/ENSG00000181408"
"GO:0060395","GO:0060395","SMAD protein signal transduction",71,0.477844733594493,1.67522825384171,0.00208258193517379,0.0442577111797316,0.0375068394537196,2143,"tags=37%, list=11%, signal=33%","ENSG00000125845/ENSG00000130513/ENSG00000092969/ENSG00000153071/ENSG00000136999/ENSG00000170365/ENSG00000107984/ENSG00000156466/ENSG00000197415/ENSG00000121989/ENSG00000163513/ENSG00000018408/ENSG00000137834/ENSG00000123384/ENSG00000164532/ENSG00000122641/ENSG00000204217/ENSG00000137261/ENSG00000170345/ENSG00000115306/ENSG00000135414/ENSG00000119699/ENSG00000177606/ENSG00000138604/ENSG00000115170/ENSG00000132170"
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process",64,-0.536559951683539,-1.72078580391453,0.00208915386201502,0.0442702457577849,0.0375174620637492,2749,"tags=30%, list=15%, signal=25%","ENSG00000150753/ENSG00000132383/ENSG00000096384/ENSG00000135486/ENSG00000145414/ENSG00000080824/ENSG00000092199/ENSG00000138668/ENSG00000147601/ENSG00000110958/ENSG00000153187/ENSG00000151876/ENSG00000041880/ENSG00000141510/ENSG00000102977/ENSG00000166848/ENSG00000156261/ENSG00000121274/ENSG00000132604"
"GO:0000725","GO:0000725","recombinational repair",184,-0.41645051058108,-1.56079669613601,0.00209455521199085,0.0442702457577849,0.0375174620637492,2731,"tags=23%, list=14%, signal=20%","ENSG00000183955/ENSG00000164808/ENSG00000116560/ENSG00000177889/ENSG00000126215/ENSG00000177383/ENSG00000132383/ENSG00000196584/ENSG00000005156/ENSG00000197299/ENSG00000111877/ENSG00000097046/ENSG00000004487/ENSG00000163875/ENSG00000166508/ENSG00000143799/ENSG00000175792/ENSG00000101596/ENSG00000073050/ENSG00000011258/ENSG00000134758/ENSG00000101773/ENSG00000104320/ENSG00000100811/ENSG00000100297/ENSG00000112118/ENSG00000145604/ENSG00000177302/ENSG00000101040/ENSG00000069275/ENSG00000185379/ENSG00000276043/ENSG00000126457/ENSG00000122376/ENSG00000167674/ENSG00000183207/ENSG00000160949/ENSG00000104738/ENSG00000107672/ENSG00000166848/ENSG00000131153/ENSG00000168411/ENSG00000147231"
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation",39,-0.595899123133583,-1.74467535762322,0.00210101129606788,0.0442863573463848,0.0375311160632637,2938,"tags=38%, list=16%, signal=33%","ENSG00000140105/ENSG00000166986/ENSG00000185418/ENSG00000146282/ENSG00000110619/ENSG00000011376/ENSG00000130764/ENSG00000106105/ENSG00000104835/ENSG00000115866/ENSG00000090861/ENSG00000134684/ENSG00000134440/ENSG00000134905/ENSG00000065427"
"GO:0035633","GO:0035633","maintenance of blood-brain barrier",34,0.579339896366852,1.75910471760619,0.00214639181161253,0.0448780524481781,0.0380325566619063,2705,"tags=38%, list=14%, signal=33%","ENSG00000163347/ENSG00000106025/ENSG00000150093/ENSG00000135862/ENSG00000196632/ENSG00000198947/ENSG00000184113/ENSG00000152661/ENSG00000154188/ENSG00000073756/ENSG00000169554/ENSG00000165215/ENSG00000166086"
"GO:0006935","GO:0006935","chemotaxis",272,0.334388303353661,1.42841575663783,0.00214299238658949,0.0448780524481781,0.0380325566619063,2705,"tags=31%, list=14%, signal=27%","ENSG00000145147/ENSG00000197702/ENSG00000135046/ENSG00000170962/ENSG00000150630/ENSG00000092969/ENSG00000102755/ENSG00000169750/ENSG00000137285/ENSG00000184347/ENSG00000099250/ENSG00000136999/ENSG00000205542/ENSG00000151490/ENSG00000108861/ENSG00000169429/ENSG00000125848/ENSG00000113070/ENSG00000146242/ENSG00000131981/ENSG00000118257/ENSG00000075651/ENSG00000137845/ENSG00000138448/ENSG00000198910/ENSG00000141968/ENSG00000185033/ENSG00000075223/ENSG00000131669/ENSG00000120129/ENSG00000107175/ENSG00000121966/ENSG00000105976/ENSG00000138623/ENSG00000051382/ENSG00000114251/ENSG00000100600/ENSG00000111859/ENSG00000103222/ENSG00000103496/ENSG00000198753/ENSG00000204217/ENSG00000127507/ENSG00000178209/ENSG00000135333/ENSG00000136235/ENSG00000154188/ENSG00000100883/ENSG00000184588/ENSG00000164251/ENSG00000142871/ENSG00000170989/ENSG00000102007/ENSG00000142627/ENSG00000130827/ENSG00000113083/ENSG00000117525/ENSG00000137801/ENSG00000103197/ENSG00000107862/ENSG00000106538/ENSG00000186111/ENSG00000197635/ENSG00000128512/ENSG00000169032/ENSG00000112378/ENSG00000089060/ENSG00000189403/ENSG00000011201/ENSG00000100030/ENSG00000111913/ENSG00000154928/ENSG00000196154/ENSG00000185652/ENSG00000135622/ENSG00000160712/ENSG00000177663/ENSG00000019991/ENSG00000011422/ENSG00000161921/ENSG00000175592/ENSG00000177105/ENSG00000166086"
"GO:0042330","GO:0042330","taxis",272,0.334388303353661,1.42841575663783,0.00214299238658949,0.0448780524481781,0.0380325566619063,2705,"tags=31%, list=14%, signal=27%","ENSG00000145147/ENSG00000197702/ENSG00000135046/ENSG00000170962/ENSG00000150630/ENSG00000092969/ENSG00000102755/ENSG00000169750/ENSG00000137285/ENSG00000184347/ENSG00000099250/ENSG00000136999/ENSG00000205542/ENSG00000151490/ENSG00000108861/ENSG00000169429/ENSG00000125848/ENSG00000113070/ENSG00000146242/ENSG00000131981/ENSG00000118257/ENSG00000075651/ENSG00000137845/ENSG00000138448/ENSG00000198910/ENSG00000141968/ENSG00000185033/ENSG00000075223/ENSG00000131669/ENSG00000120129/ENSG00000107175/ENSG00000121966/ENSG00000105976/ENSG00000138623/ENSG00000051382/ENSG00000114251/ENSG00000100600/ENSG00000111859/ENSG00000103222/ENSG00000103496/ENSG00000198753/ENSG00000204217/ENSG00000127507/ENSG00000178209/ENSG00000135333/ENSG00000136235/ENSG00000154188/ENSG00000100883/ENSG00000184588/ENSG00000164251/ENSG00000142871/ENSG00000170989/ENSG00000102007/ENSG00000142627/ENSG00000130827/ENSG00000113083/ENSG00000117525/ENSG00000137801/ENSG00000103197/ENSG00000107862/ENSG00000106538/ENSG00000186111/ENSG00000197635/ENSG00000128512/ENSG00000169032/ENSG00000112378/ENSG00000089060/ENSG00000189403/ENSG00000011201/ENSG00000100030/ENSG00000111913/ENSG00000154928/ENSG00000196154/ENSG00000185652/ENSG00000135622/ENSG00000160712/ENSG00000177663/ENSG00000019991/ENSG00000011422/ENSG00000161921/ENSG00000175592/ENSG00000177105/ENSG00000166086"
"GO:0043094","GO:0043094","metabolic compound salvage",35,-0.615299481425999,-1.76432963008371,0.00215563030723083,0.044950382117001,0.0380938534891475,2807,"tags=49%, list=15%, signal=41%","ENSG00000165704/ENSG00000169299/ENSG00000112874/ENSG00000112667/ENSG00000196839/ENSG00000130717/ENSG00000149089/ENSG00000138496/ENSG00000147813/ENSG00000156110/ENSG00000166548/ENSG00000099256/ENSG00000157353/ENSG00000129187/ENSG00000160209/ENSG00000198931/ENSG00000213995"
"GO:0050779","GO:0050779","RNA destabilization",92,-0.487994462627665,-1.67776909092322,0.00216350899541723,0.0449940453645862,0.0381308565418033,3436,"tags=29%, list=18%, signal=24%","ENSG00000168002/ENSG00000070756/ENSG00000113300/ENSG00000127804/ENSG00000172795/ENSG00000184708/ENSG00000066044/ENSG00000135316/ENSG00000120948/ENSG00000185650/ENSG00000179134/ENSG00000088247/ENSG00000138668/ENSG00000172239/ENSG00000187772/ENSG00000153187/ENSG00000182973/ENSG00000159217/ENSG00000132541/ENSG00000083520/ENSG00000206557/ENSG00000005007/ENSG00000088038/ENSG00000121274/ENSG00000125107/ENSG00000140718/ENSG00000158545"
"GO:0045776","GO:0045776","negative regulation of blood pressure",29,0.611123759990226,1.78761859418379,0.00218658654638119,0.0452698545837478,0.0383645950661689,1701,"tags=38%, list=9%, signal=35%","ENSG00000150630/ENSG00000137331/ENSG00000006128/ENSG00000169252/ENSG00000118432/ENSG00000184719/ENSG00000121064/ENSG00000183044/ENSG00000204217/ENSG00000043591/ENSG00000163794"
"GO:0050806","GO:0050806","positive regulation of synaptic transmission",112,0.420320356094879,1.58933210545165,0.00218841158697469,0.0452698545837478,0.0383645950661689,2267,"tags=29%, list=12%, signal=25%","ENSG00000169760/ENSG00000079215/ENSG00000145632/ENSG00000142408/ENSG00000158258/ENSG00000160446/ENSG00000145335/ENSG00000171603/ENSG00000162736/ENSG00000104219/ENSG00000156642/ENSG00000075461/ENSG00000171867/ENSG00000100600/ENSG00000161011/ENSG00000169992/ENSG00000103496/ENSG00000148053/ENSG00000097007/ENSG00000173805/ENSG00000139182/ENSG00000158828/ENSG00000132639/ENSG00000133216/ENSG00000164742/ENSG00000198576/ENSG00000073756/ENSG00000108947/ENSG00000007516/ENSG00000135919/ENSG00000174943/ENSG00000100030"
"GO:0003209","GO:0003209","cardiac atrium morphogenesis",23,0.663830729268205,1.84316658279984,0.00219864717256484,0.0453609488281414,0.0384417942052241,2040,"tags=48%, list=11%, signal=43%","ENSG00000125845/ENSG00000092969/ENSG00000016082/ENSG00000124766/ENSG00000173706/ENSG00000164532/ENSG00000204217/ENSG00000142871/ENSG00000134250/ENSG00000136574/ENSG00000115170"
"GO:1905475","GO:1905475","regulation of protein localization to membrane",165,0.375406515292939,1.51432438580519,0.00221251384186185,0.0455262768836017,0.0385819038644914,2032,"tags=26%, list=11%, signal=23%","ENSG00000148175/ENSG00000075711/ENSG00000147257/ENSG00000163558/ENSG00000076716/ENSG00000179399/ENSG00000153071/ENSG00000150093/ENSG00000170558/ENSG00000197879/ENSG00000131981/ENSG00000196632/ENSG00000223443/ENSG00000137845/ENSG00000027075/ENSG00000117899/ENSG00000132376/ENSG00000104219/ENSG00000142945/ENSG00000144868/ENSG00000173402/ENSG00000185345/ENSG00000188763/ENSG00000123384/ENSG00000171867/ENSG00000164885/ENSG00000161011/ENSG00000169896/ENSG00000116209/ENSG00000007402/ENSG00000169992/ENSG00000170379/ENSG00000103496/ENSG00000120756/ENSG00000119729/ENSG00000142627/ENSG00000133216/ENSG00000115306/ENSG00000151150/ENSG00000141750/ENSG00000010810/ENSG00000148180/ENSG00000141367"
"GO:0030307","GO:0030307","positive regulation of cell growth",128,0.405532789652484,1.5750926694995,0.00222058248034038,0.0455717428287268,0.0386204346393319,3142,"tags=33%, list=17%, signal=28%","ENSG00000092969/ENSG00000099250/ENSG00000145423/ENSG00000176697/ENSG00000137693/ENSG00000104332/ENSG00000079841/ENSG00000113070/ENSG00000119401/ENSG00000137845/ENSG00000198910/ENSG00000185345/ENSG00000121966/ENSG00000138623/ENSG00000012232/ENSG00000166148/ENSG00000119487/ENSG00000132872/ENSG00000204217/ENSG00000119866/ENSG00000187079/ENSG00000136937/ENSG00000129484/ENSG00000163794/ENSG00000073803/ENSG00000167965/ENSG00000137575/ENSG00000106683/ENSG00000203879/ENSG00000101665/ENSG00000117676/ENSG00000101126/ENSG00000161921/ENSG00000171791/ENSG00000187764/ENSG00000187688/ENSG00000090020/ENSG00000184349/ENSG00000167193/ENSG00000141564/ENSG00000185043/ENSG00000105887"
"GO:0003281","GO:0003281","ventricular septum development",65,0.473825411395604,1.63350683391869,0.00223412307918781,0.0456089483200073,0.0386519649727146,2567,"tags=37%, list=14%, signal=32%","ENSG00000145147/ENSG00000092969/ENSG00000184347/ENSG00000127418/ENSG00000163513/ENSG00000145808/ENSG00000124766/ENSG00000114315/ENSG00000173706/ENSG00000157240/ENSG00000151748/ENSG00000137834/ENSG00000114251/ENSG00000204217/ENSG00000135111/ENSG00000135766/ENSG00000142871/ENSG00000166847/ENSG00000136574/ENSG00000085741/ENSG00000115170/ENSG00000169946/ENSG00000101665/ENSG00000166225"
"GO:0010638","GO:0010638","positive regulation of organelle organization",429,-0.341449314041435,-1.39346191325188,0.00223004932494027,0.0456089483200073,0.0386519649727146,2196,"tags=16%, list=12%, signal=14%","ENSG00000156026/ENSG00000108262/ENSG00000006210/ENSG00000135486/ENSG00000015475/ENSG00000162367/ENSG00000147065/ENSG00000145414/ENSG00000108518/ENSG00000116213/ENSG00000118873/ENSG00000080824/ENSG00000130787/ENSG00000100034/ENSG00000138668/ENSG00000147601/ENSG00000070087/ENSG00000159753/ENSG00000175792/ENSG00000110958/ENSG00000012061/ENSG00000163132/ENSG00000149269/ENSG00000122566/ENSG00000089022/ENSG00000184640/ENSG00000197122/ENSG00000104320/ENSG00000100811/ENSG00000132718/ENSG00000125753/ENSG00000017797/ENSG00000163466/ENSG00000002330/ENSG00000151876/ENSG00000159082/ENSG00000029534/ENSG00000068903/ENSG00000183207/ENSG00000163235/ENSG00000182621/ENSG00000213024/ENSG00000116750/ENSG00000085788/ENSG00000139687/ENSG00000123338/ENSG00000141510/ENSG00000186187/ENSG00000174405/ENSG00000102977/ENSG00000176171/ENSG00000166848/ENSG00000065675/ENSG00000007047/ENSG00000156261/ENSG00000125107/ENSG00000139737/ENSG00000135723/ENSG00000009694/ENSG00000166454/ENSG00000130177/ENSG00000140854/ENSG00000132604/ENSG00000134874/ENSG00000126016/ENSG00000075618/ENSG00000069329/ENSG00000136167"
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process",13,-0.795197270963159,-1.80516768752225,0.00226384720021009,0.0460947736210316,0.03906368467268,1370,"tags=54%, list=7%, signal=50%","ENSG00000069974/ENSG00000026103/ENSG00000198743/ENSG00000109572/ENSG00000051523/ENSG00000197943/ENSG00000181790"
"GO:0090279","GO:0090279","regulation of calcium ion import",25,0.649738702215227,1.83156902182764,0.00228201611421195,0.0463433977450145,0.0392743847937206,2933,"tags=60%, list=16%, signal=51%","ENSG00000159167/ENSG00000131981/ENSG00000196632/ENSG00000114315/ENSG00000171867/ENSG00000138798/ENSG00000203805/ENSG00000083454/ENSG00000152413/ENSG00000163794/ENSG00000010810/ENSG00000138814/ENSG00000167723/ENSG00000187688/ENSG00000107758"
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition",30,0.618201660293576,1.83701565558479,0.00233489361119515,0.0470277045611237,0.0398543105333202,1572,"tags=37%, list=8%, signal=34%","ENSG00000125845/ENSG00000019549/ENSG00000092969/ENSG00000124216/ENSG00000163513/ENSG00000120149/ENSG00000122691/ENSG00000101384/ENSG00000135111/ENSG00000002745/ENSG00000164056"
